input	chunk	run	mode	raw_bytes	total_bytes	framing_bytes	payload_bytes	model_bytes	fold_bytes	encode_us	decode_us	ok
src/dictbench.rs	0	0	order1_tok	12784	5939	2150	3789	0	6406	0	0	1
src/dictbench.rs	0	0	order1_byte	12784	7575	10	7565	0	6406	0	0	1
src/dictbench.rs	0	0	context	12784	5988	2154	3834	0	6406	20387	5231	1
src/dictbench.rs	0	1	context	12784	5988	2154	3834	0	6406	20755	5334	1
src/dictbench.rs	0	2	context	12784	5988	2154	3834	0	6406	20316	6373	1
src/grammar.rs	0	0	fold	63302	21844	5394	16450	0	21844	0	0	1
src/grammar.rs	0	0	order0	63302	20946	4110	16836	0	21844	0	0	1
src/grammar.rs	0	0	order1_tok	63302	21216	4110	17106	0	21844	0	0	1
src/grammar.rs	0	0	order1_byte	63302	30783	10	30773	0	21844	0	0	1
src/grammar.rs	0	0	context	63302	21564	4114	17450	0	21844	191995	16546	1
src/grammar.rs	0	1	context	63302	21564	4114	17450	0	21844	191993	17050	1
src/grammar.rs	0	2	context	63302	21564	4114	17450	0	21844	192374	17859	1
src/main.rs	0	0	fold	65536	23474	5394	18080	0	23474	0	0	1
src/main.rs	0	0	order0	65536	22580	4110	18470	0	23474	0	0	1
src/main.rs	0	0	order1_tok	65536	22740	4110	18630	0	23474	0	0	1
src/main.rs	0	0	order1_byte	65536	32578	10	32568	0	23474	0	0	1
src/main.rs	0	0	context	65536	23089	4114	18975	0	23474	196980	17336	1
src/main.rs	0	1	context	65536	23089	4114	18975	0	23474	195451	16537	1
src/main.rs	0	2	context	65536	23089	4114	18975	0	23474	196404	17510	1
src/main.rs	1	0	fold	53787	17332	5394	11938	0	17332	0	0	1
src/main.rs	1	0	order0	53787	16414	4110	12304	0	17332	0	0	1
src/main.rs	1	0	order1_tok	53787	16674	4110	12564	0	17332	0	0	1
src/main.rs	1	0	order1_byte	53787	25122	10	25112	0	17332	0	0	1
src/main.rs	1	0	context	53787	16918	4114	12804	0	17332	144674	14943	1
src/main.rs	1	1	context	53787	16918	4114	12804	0	17332	143302	14558	1
src/main.rs	1	2	context	53787	16918	4114	12804	0	17332	143115	16227	1
src/spectral.rs	0	0	fold	6705	3746	1639	2107	0	3746	0	0	1
src/spectral.rs	0	0	order0	6705	3353	1106	2247	0	3746	0	0	1
src/spectral.rs	0	0	order1_tok	6705	3480	1106	2374	0	3746	0	0	1
src/spectral.rs	0	0	order1_byte	6705	4110	10	4100	0	3746	0	0	1
src/spectral.rs	0	0	context	6705	3510	1110	2400	0	3746	9771	3682	1
src/spectral.rs	0	1	context	6705	3510	1110	2400	0	3746	8592	3307	1
src/spectral.rs	0	2	context	6705	3510	1110	2400	0	3746	8450	3339	1
src/table.rs	0	0	fold	41724	16738	5394	11344	0	16738	0	0	1
src/table.rs	0	0	order0	41724	15813	4110	11703	0	16738	0	0	1
src/table.rs	0	0	order1_tok	41724	16109	4110	11999	0	16738	0	0	1
src/table.rs	0	0	order1_byte	41724	21623	10	21613	0	16738	0	0	1
src/table.rs	0	0	context	41724	16355	4114	12241	0	16738	118090	15472	1
src/table.rs	0	1	context	41724	16355	4114	12241	0	16738	117425	14944	1
src/table.rs	0	2	context	41724	16355	4114	12241	0	16738	121313	27626	1
src/tans.rs	0	0	fold	32293	13821	5394	8427	0	13821	0	0	1
src/tans.rs	0	0	order0	32293	12872	4110	8762	0	13821	0	0	1
src/tans.rs	0	0	order1_tok	32293	13165	4110	9055	0	13821	0	0	1
src/tans.rs	0	0	order1_byte	32293	17188	10	17178	0	13821	0	0	1
src/tans.rs	0	0	context	32293	13323	4114	9209	0	13821	91892	13853	1
src/tans.rs	0	1	context	32293	13323	4114	9209	0	13821	92017	13669	1
src/tans.rs	0	2	context	32293	13323	4114	9209	0	13821	92333	13481	1
